CLAVE,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,PERIODO,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,COLI_FEC_NMP/100_mL,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,AS_TOT_mg/L,CALIDAD_AS,CD_TOT_mg/L,CALIDAD_CD,CR_TOT_mg/L,CALIDAD_CR,HG_TOT_mg/L,CALIDAD_HG,PB_TOT_mg/L,CALIDAD_PB,MN_TOT_mg/L,CALIDAD_MN,FE_TOT_mg/L,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE,salinity_index,SEMAFORO_Amarillo,SEMAFORO_Rojo,SEMAFORO_Verde,contaminant_count
OCNOR6264,LA MORA,NOROESTE,SONORA,BANAMICHI,RIO SONORA,POZO,-110.2048,29.97765,2020,303.52,Alta,900.0,Permisible para riego,693.0,Cultivos sensibles,Potable - Dulce,0.646,Media,347.2201,Potable - Dura,1.1,Potable - Excelente,3.354095,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.0439,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.04677078023653291,False,False,True,0
OCNOR6501,SAN FELIPE DE JESUS,NOROESTE,SONORA,SAN FELIPE DE JESUS,RIO SONORA,POZO,-110.24974,29.85496,2020,82.88,Media,295.0,Buena para riego,204.2,Excelente para riego,Potable - Dulce,0.4369,Media,114.4135,Potable - Moderadamente suave,1.1,Potable - Excelente,1.756007,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.013430270493651033,False,False,True,0
OCNOR6503,BAVIACORA 1,NOROESTE,SONORA,BAVIACORA,RIO SONORA,POZO,-110.15437,29.71359,2020,174.72,Alta,777.0,Permisible para riego,498.6,Excelente para riego,Potable - Dulce,0.3486,Baja,253.6995,Potable - Dura,1.1,Potable - Excelente,1.775496,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.035545192299145455,False,False,True,0
OCNOR6505,EL MAZOCAHUI,NOROESTE,SONORA,BAVIACORA,RIO SONORA,POZO,-110.11926,29.53365,2020,327.04,Alta,1535.0,Permisible para riego,1199.6,Cultivos con manejo especial,Ligeramente salobres,0.698,Media,532.2715,Muy dura e indeseable usos industrial y domestico,1.1,Potable - Excelente,13.590907,No apta como FAAP,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"DT,NO3,",SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,0.0765239458461036,False,True,False,3
OCNOR6506,URES.,NOROESTE,SONORA,URES,RIO SONORA,POZO,-110.38294,29.42405,2020,202.72,Alta,767.0,Permisible para riego,479.0,Excelente para riego,Potable - Dulce,3.6349,Alta,190.0259,Potable - Dura,1.1,Potable - Excelente,5.602367,Potable - Buena calidad,0.01,Potable - Excelente,0.003,Potable - Excelente,0.0056,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.0296866185532621,False,True,False,2
OCNOR6507,TOPAHUE,NOROESTE,SONORA,HERMOSILLO,RIO SONORA,POZO,-110.62928,29.26547,2020,254.24,Alta,1439.0,Permisible para riego,1142.6,Cultivos con manejo especial,Ligeramente salobres,0.4723,Media,464.6183,Potable - Dura,1.1,Potable - Excelente,3.427041,Potable - Excelente,0.0108,Apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0017,Potable - Excelente,0.0316,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.06861633831420434,False,False,True,0
OCNOR6508,EL MOLINITO,NOROESTE,SONORA,HERMOSILLO,MESA DEL SERI-LA VICTORIA,POZO,-110.75911,29.20333,2020,337.12,Alta,941.0,Permisible para riego,616.0,Cultivos sensibles,Potable - Dulce,0.8062,Potable - Optima,243.7505,Potable - Dura,1.1,Potable - Excelente,2.112783,Potable - Excelente,0.0152,Apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.03809743577359547,False,False,True,0
OCPBC4278,POZO SR1A (CNA 105),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN RAFAEL,Pozo,-116.087167,31.096444,2020,189.145,Alta,1470.0,Permisible para riego,2508.0,Cultivos tolerantes,Salobres,0.3628,Baja,1030.541,Muy dura e indeseable usos industrial y domestico,9.0,Buena calidad,0.043653,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.4708,Puede afectar la salud,0.1672,Potable - Excelente,Amarillo,"SDT_ra,SDT_salin,DT,MN,",SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,0.12447893966657213,True,False,False,5
OCPBC4308,MANEADERO 1 (POZO SALON EJIDAL),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,MANEADERO,POZO,-116.578519,31.728857,2020,272.745,Alta,2100.0,Dudosa para riego,3624.0,Cultivos tolerantes,Salobres,0.7371,Potable - Optima,1419.8417,Muy dura e indeseable usos industrial y domestico,1.1,Potable - Excelente,31.540491,No apta como FAAP,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.00254,Potable - Excelente,0.005,Potable - Excelente,0.0087,Potable - Excelente,0.0815,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,DT,NO3,",SI,NO,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,0.17457560589259916,False,True,False,6
OCPBC4309,MANEADERO 3 (POZO CESPE),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,MANEADERO,POZO,-116.572811,31.756832,2020,200.64,Alta,1033.0,Permisible para riego,1244.0,Cultivos con manejo especial,Ligeramente salobres,2.2562,Alta,448.1699,Potable - Dura,1.1,Potable - Excelente,6.278739,Potable - Buena calidad,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.06027660875025961,False,True,False,2
OCPBC4310,OJOS NEGROS 1 (POZO 04A-CNA- B4),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,OJOS NEGROS,POZO,-116.225506,31.937644,2020,182.875,Alta,302.0,Buena para riego,380.0,Excelente para riego,Potable - Dulce,0.7093,Potable - Optima,216.2825,Potable - Dura,1.1,Potable - Excelente,0.924348,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.02322740688846227,False,False,True,0
OCPBC4311,OJOS NEGROS 3 (POZO CNA 60/08),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,OJOS NEGROS,POZO,-116.197794,31.907726,2020,194.37,Alta,898.0,Permisible para riego,1292.0,Cultivos con manejo especial,Ligeramente salobres,0.2614,Baja,496.3497,Potable - Dura,1100.0,Contaminada,5.692375,Potable - Buena calidad,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0113,Potable - Excelente,0.0998,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,0.062279121915362744,False,True,False,2
OCPBC4314,ENSENADA 1 (POZO CESPE),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,ENSENADA,POZO,-116.603028,31.846055,2020,191.235,Alta,6900.0,Indeseable para riego,10196.0,Indeseable para riego,Salinas,0.9022,Potable - Optima,3810.6922,Muy dura e indeseable usos industrial y domestico,1.1,Potable - Excelente,5.364292,Potable - Buena calidad,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.00084,Potable - Excelente,0.005,Potable - Excelente,0.0072,Potable - Excelente,0.0389,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.49784489833894274,True,False,False,5
OCPBC4315,ENSENADA 3 (POZO CALLE 11 Y BLANCARTE),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,ENSENADA,POZO,-116.616778,31.869277,2020,280.06,Alta,815.0,Permisible para riego,1160.0,Cultivos con manejo especial,Ligeramente salobres,0.3016,Baja,383.3319,Potable - Dura,1.1,Potable - Excelente,8.650032,Potable - Buena calidad,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0007,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,ND,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.05031195050722608,False,False,True,0
OCPBC4316,POZO NO. 273,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,GUADALUPE,POZO,-116.501111,32.110833,2020,217.36,Alta,596.0,Buena para riego,848.0,Cultivos sensibles,Potable - Dulce,0.6176,Media,362.6165,Potable - Dura,93.0,Buena calidad,0.667926,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.003,Potable - Excelente,0.0767,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.04328401389488302,False,False,True,0
OCPBC4317,POZO NO. 160,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,GUADALUPE,POZO,-116.593639,32.084111,2020,311.41,Alta,1297.0,Permisible para riego,1900.0,Cultivos con manejo especial,Ligeramente salobres,1.2527,Potable - Optima,706.0002,Muy dura e indeseable usos industrial y domestico,23.0,Buena calidad,8.711668,Potable - Buena calidad,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.00052,Potable - Excelente,0.005,Potable - Excelente,0.0366,Potable - Excelente,0.7754,Sin efectos en la salud - Puede dar color al agua,Amarillo,"DT,FE,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO,0.09036072223726345,True,False,False,3
OCPBC4318,NORIA NO. 22,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,GUADALUPE,POZO,-116.66425,32.04725,2020,357.39,Alta,1970.0,Permisible para riego,3100.0,Cultivos tolerantes,Salobres,0.9869,Potable - Optima,1188.9297,Muy dura e indeseable usos industrial y domestico,23.0,Buena calidad,3.419947,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.00065,Potable - Excelente,0.005,Potable - Excelente,0.6061,Puede afectar la salud,0.1442,Potable - Excelente,Amarillo,"SDT_ra,SDT_salin,DT,MN,",SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,0.14980513076237653,True,False,False,5
OCPBC4323,POZO SR-2 (CESPE),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN RAFAEL,POZO,-116.150528,31.114528,2020,242.44,Alta,1520.0,Permisible para riego,1992.0,Cultivos con manejo especial,Ligeramente salobres,0.735,Potable - Optima,883.0756,Muy dura e indeseable usos industrial y domestico,1.1,Potable - Excelente,1.411543,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0085,Potable - Excelente,0.0337,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.11031736481729558,True,False,False,2
OCPBC4324,POZO SR - 1 (EJIDO BENITO JUAREZ),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN RAFAEL,POZO,-116.085944,31.097745,2020,182.875,Alta,1480.0,Permisible para riego,2488.0,Cultivos tolerantes,Salobres,0.3043,Baja,1085.1578,Muy dura e indeseable usos industrial y domestico,1.1,Potable - Excelente,0.544644,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,1.001,Puede afectar la salud,0.0758,Potable - Excelente,Amarillo,"SDT_ra,SDT_salin,DT,MN,",SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,0.129380415076113,True,False,False,5
OCPBC4325,POZO SR-3 (POZO CNA-04-PC),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN RAFAEL,POZO,-116.247378,31.013624,2020,266.475,Alta,1520.0,Permisible para riego,2028.0,Cultivos tolerantes,Salobres,0.4225,Media,826.1181,Muy dura e indeseable usos industrial y domestico,23.0,Buena calidad,1.388818,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0399,Potable - Excelente,0.3978,Sin efectos en la salud - Puede dar color al agua,Amarillo,"SDT_ra,SDT_salin,DT,FE,",SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO,0.10545490800992419,True,False,False,5
OCPBC4328,CAMALU 1 (POZO No 2),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,CAMALU,POZO,-116.036861,30.807972,2020,157.08,Alta,5100.0,Indeseable para riego,3694.0,Cultivos tolerantes,Salobres,0.5059,Media,1968.0313,Muy dura e indeseable usos industrial y domestico,1.1,Potable - Excelente,3.769762,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0187,Potable - Excelente,0.144,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.2770409822012125,True,False,False,5
OCPBC4329,CAMALU 3 (POZO CNA2B),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,CAMALU,POZO,-116.044586,30.857222,2020,65.79,Baja,668.0,Buena para riego,386.0,Excelente para riego,Potable - Dulce,0.2,Baja,149.6847,Potable - Dura,4.0,Buena calidad,0.044078,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0202,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.023980623611109846,False,False,True,0
OCPBC4330,POZO VG-1 (CNA-19),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,COLONIA VICENTE GUERRERO,POZO,-115.926332,30.768832,2020,185.64,Alta,870.0,Permisible para riego,520.0,Cultivos sensibles,Potable - Dulce,0.6584,Media,244.6512,Potable - Dura,1.1,Potable - Excelente,0.125118,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.01,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.03650964096729658,False,False,True,0
OCPBC4331,POZO VG-2 (CNA-04A-001),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,COLONIA VICENTE GUERRERO,POZO,-115.956988,30.755786,2020,134.64,Media,1529.0,Permisible para riego,972.0,Cultivos sensibles,Potable - Dulce,0.8492,Potable - Optima,413.7507,Potable - Dura,1.1,Potable - Excelente,3.492451,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0104,Potable - Excelente,0.0492,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.06507033335806395,False,False,True,0
OCPBC4332,POZO VG-3A (CNA-150),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,COLONIA VICENTE GUERRERO,POZO,-116.011263,30.728562,2020,104.0,Media,1288.0,Permisible para riego,2136.0,Cultivos tolerantes,Salobres,0.2168,Baja,961.3611,Muy dura e indeseable usos industrial y domestico,43.0,Buena calidad,102.299497,No apta como FAAP,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"SDT_ra,SDT_salin,DT,NO3,",SI,SI,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,0.11361152997556186,False,True,False,5
OCPBC4333,SAN QUINTIN 1 (POZO UABC),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN QUINTIN,POZO,-115.9695,30.650416,2020,193.8,Alta,3230.0,Indeseable para riego,2336.0,Cultivos tolerantes,Salobres,0.3051,Baja,1072.7199,Muy dura e indeseable usos industrial y domestico,1.1,Potable - Excelente,0.866475,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.034,Potable - Excelente,0.1389,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.15915615612120967,True,False,False,5
OCPBC4334,SAN QUINTIN 3 (POZO EJIDO NVO MEXICALI),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN QUINTIN,POZO,-115.941306,30.543055,2020,195.0,Alta,1460.0,Permisible para riego,2076.0,Cultivos tolerantes,Salobres,0.3484,Baja,768.0118,Muy dura e indeseable usos industrial y domestico,1.1,Potable - Excelente,2.648314,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0145,Potable - Excelente,0.0449,Potable - Excelente,Amarillo,"SDT_ra,SDT_salin,DT,",SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.09946059732205444,True,False,False,4
OCPBC4335,SAN SIMON 1 (POZO No 10 LOS PINOS),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN SIMON,POZO,-115.870444,30.434638,2020,178.0,Alta,1120.0,Permisible para riego,1700.0,Cultivos con manejo especial,Ligeramente salobres,0.2978,Baja,701.7669,Muy dura e indeseable usos industrial y domestico,9.0,Buena calidad,8.863363,Potable - Buena calidad,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.08599228505791061,True,False,False,2
OCPBC4336,SAN SIMON 3 (POZO No 4 P10 MORELOS),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN SIMON,POZO,-115.823889,30.486,2020,136.0,Media,815.0,Permisible para riego,648.0,Cultivos sensibles,Potable - Dulce,0.4733,Media,293.0001,Potable - Dura,1.1,Potable - Excelente,0.02,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,ND,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.0402910249587179,False,False,True,0
OCPBC4354,GOLFO DE SANTA CLARA,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,-114.492423,31.69387,2020,194.37,Alta,2900.0,Dudosa para riego,2714.0,Cultivos tolerantes,Salobres,1.2346,Potable - Optima,494.7502,Potable - Dura,1.1,Potable - Excelente,0.15754,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.0063,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0112,Potable - Excelente,0.0859,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,",SI,NO,NO,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.10392903538592961,True,False,False,4
OCPBC4363,"LOTE NO. 3-A, COL. BOJORQUEZ",PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,-115.034722,32.263333,2020,191.235,Alta,1380.0,Permisible para riego,1300.0,Cultivos con manejo especial,Ligeramente salobres,0.6652,Media,208.2851,Potable - Dura,1.1,Potable - Excelente,0.02,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0686,Potable - Excelente,0.1198,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.045652929752840965,False,False,True,0
OCPBC4364,POZO NO. 19 CH. ELIAS,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,MEXICALI,VALLE DE MEXICALI,POZO,-115.040083,32.331944,2020,164.065,Alta,1385.0,Permisible para riego,1396.0,Cultivos con manejo especial,Ligeramente salobres,0.2693,Baja,457.4937,Potable - Dura,1.1,Potable - Excelente,0.02,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.1855,Sin efectos en la salud - Puede dar color al agua,0.2642,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,0.06804652586751207,True,False,False,2
OCPBC4365,"PARCELA NO. 22, EJIDO LAGUNITAS",PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,-114.904922,32.321953,2020,156.75,Alta,680.0,Buena para riego,604.0,Cultivos sensibles,Potable - Dulce,0.6097,Media,89.0254,Potable - Moderadamente suave,1.1,Potable - Excelente,0.02974,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0578,Potable - Excelente,0.079,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.019747087415535113,False,False,True,0
OCPBC4366,VALLE DE SAN LUIS RIO COLORADO,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,-114.852722,32.324167,2020,134.805,Media,718.0,Buena para riego,632.0,Cultivos sensibles,Potable - Dulce,0.6304,Media,90.0397,Potable - Moderadamente suave,4.0,Buena calidad,0.02,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0358,Potable - Excelente,0.0371,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.020633601425891258,False,False,True,0
OCPBC4367,SISTEMA DE INFILTRACION DE AGUAS RESIDUALES 1,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,-114.814167,32.394722,2020,438.9,Indeseable como FAAP,1420.0,Permisible para riego,1450.0,Cultivos con manejo especial,Ligeramente salobres,0.2,Baja,528.7296,Muy dura e indeseable usos industrial y domestico,9.0,Buena calidad,7.629346,Potable - Buena calidad,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.4894,Puede afectar la salud,0.1428,Potable - Excelente,Amarillo,"ALC,DT,MN,",NO,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,0.0751594823663839,True,False,False,4
OCPBC4368,SISTEMA DE INFILTRACION DE AGUAS RESIDUALES 2,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,POZO,-114.815556,32.389167,2020,415.91,Indeseable como FAAP,1311.0,Permisible para riego,1252.0,Cultivos con manejo especial,Ligeramente salobres,0.2,Baja,492.6045,Potable - Dura,1.1,Potable - Excelente,8.329258,Potable - Buena calidad,0.0353,No apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,1.008,Puede afectar la salud,1.683,Sin efectos en la salud - Puede dar color al agua,Rojo,"ALC,AS,MN,FE,",NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,NO,NO,0.06921823153567654,False,True,False,5
